Scenario,Technique,Tactics,SourceFiles
LayerInj,T1564.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1565,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1566,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_2.json
LayerInj,T1566.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_2.json
LayerInj,T1570,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1572,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1574,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1588,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_0.json
LayerInj,T1588.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_1.json
LayerInj,T1590,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1590.005,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1608,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_0.json
LayerInj,T1620,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1647,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
