ts,source,step,exe,cmdline,user,pid,src_ip,src_port,excerpt,source_file
2025-12-10 11:29:57.191,syslog,AUTH,sshd,,onlime_r,68700,185.246.128.171,49881,Failed password for invalid user onlime_r from 185.246.128.171 port 49881 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:29:58.544,syslog,AUTH,sshd,,,68700,,,"Disconnecting invalid user onlime_r 185.246.128.171 port 49881: Change of username or service not allowed: (onlime_r,ssh-connection) -> (Admin,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:02.186,syslog,AUTH,sshd,,Admin,68721,185.246.128.171,42402,Invalid user Admin from 185.246.128.171 port 42402 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:02.187,syslog,AUTH,sshd,,,68721,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:02.187,syslog,AUTH,sshd,,,68721,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:03.918,syslog,AUTH,sshd,,Admin,68721,185.246.128.171,42402,Failed password for invalid user Admin from 185.246.128.171 port 42402 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:04.414,syslog,AUTH,sshd,,Admin,68721,185.246.128.171,42402,Failed password for invalid user Admin from 185.246.128.171 port 42402 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:05.137,syslog,AUTH,sshd,,,68721,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:06.614,syslog,AUTH,sshd,,Admin,68721,185.246.128.171,42402,Failed password for invalid user Admin from 185.246.128.171 port 42402 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:07.524,syslog,AUTH,sshd,,,68721,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:09.274,syslog,AUTH,sshd,,Admin,68721,185.246.128.171,42402,Failed password for invalid user Admin from 185.246.128.171 port 42402 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:10.444,syslog,AUTH,sshd,,,68721,,,"Disconnecting invalid user Admin 185.246.128.171 port 42402: Change of username or service not allowed: (Admin,ssh-connection) -> (lixiang,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:10.444,syslog,AUTH,sshd,,,68721,,,PAM 2 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:12.531,syslog,AUTH,sshd,,lixiang,68792,185.246.128.171,10107,Invalid user lixiang from 185.246.128.171 port 10107 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:12.533,syslog,AUTH,sshd,,,68792,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:12.533,syslog,AUTH,sshd,,,68792,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:13.969,syslog,AUTH,sshd,,lixiang,68792,185.246.128.171,10107,Failed password for invalid user lixiang from 185.246.128.171 port 10107 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:15.567,syslog,AUTH,sshd,,,68792,,,"Disconnecting invalid user lixiang 185.246.128.171 port 10107: Change of username or service not allowed: (lixiang,ssh-connection) -> (ftp_inst,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:22.812,syslog,AUTH,sshd,,ftp_inst,68866,185.246.128.171,8421,Invalid user ftp_inst from 185.246.128.171 port 8421 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:22.814,syslog,AUTH,sshd,,,68866,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:22.814,syslog,AUTH,sshd,,,68866,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:24.956,syslog,AUTH,sshd,,ftp_inst,68866,185.246.128.171,8421,Failed password for invalid user ftp_inst from 185.246.128.171 port 8421 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:26.308,syslog,AUTH,sshd,,,68866,,,"Disconnecting invalid user ftp_inst 185.246.128.171 port 8421: Change of username or service not allowed: (ftp_inst,ssh-connection) -> (splunk,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:29.558,syslog,AUTH,sshd,,splunk,68944,185.246.128.171,59216,Invalid user splunk from 185.246.128.171 port 59216 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:29.559,syslog,AUTH,sshd,,,68944,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:29.560,syslog,AUTH,sshd,,,68944,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:31.330,syslog,AUTH,sshd,,splunk,68944,185.246.128.171,59216,Failed password for invalid user splunk from 185.246.128.171 port 59216 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:31.598,syslog,AUTH,sshd,,,68944,,,"Disconnecting invalid user splunk 185.246.128.171 port 59216: Change of username or service not allowed: (splunk,ssh-connection) -> (nagios,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:35.701,syslog,AUTH,sshd,,nagios,68967,185.246.128.171,39573,Invalid user nagios from 185.246.128.171 port 39573 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:35.703,syslog,AUTH,sshd,,,68967,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:35.703,syslog,AUTH,sshd,,,68967,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:36.963,syslog,AUTH,sshd,,nagios,68967,185.246.128.171,39573,Failed password for invalid user nagios from 185.246.128.171 port 39573 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:37.821,syslog,AUTH,sshd,,,68967,,,"Disconnecting invalid user nagios 185.246.128.171 port 39573: Change of username or service not allowed: (nagios,ssh-connection) -> (router,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:41.650,syslog,AUTH,sshd,,router,68995,185.246.128.171,51035,Invalid user router from 185.246.128.171 port 51035 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:41.652,syslog,AUTH,sshd,,,68995,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:41.652,syslog,AUTH,sshd,,,68995,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:43.404,syslog,AUTH,sshd,,router,68995,185.246.128.171,51035,Failed password for invalid user router from 185.246.128.171 port 51035 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:44.578,syslog,AUTH,sshd,,,68995,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:46.742,syslog,AUTH,sshd,,router,68995,185.246.128.171,51035,Failed password for invalid user router from 185.246.128.171 port 51035 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:47.857,syslog,AUTH,sshd,,,68995,,,"Disconnecting invalid user router 185.246.128.171 port 51035: Change of username or service not allowed: (router,ssh-connection) -> (storage,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:47.857,syslog,AUTH,sshd,,,68995,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:51.371,syslog,AUTH,sshd,,storage,69165,185.246.128.171,60277,Invalid user storage from 185.246.128.171 port 60277 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:51.373,syslog,AUTH,sshd,,,69165,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:51.373,syslog,AUTH,sshd,,,69165,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:53.832,syslog,AUTH,sshd,,storage,69165,185.246.128.171,60277,Failed password for invalid user storage from 185.246.128.171 port 60277 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:30:56.129,syslog,AUTH,sshd,,,69165,,,"Disconnecting invalid user storage 185.246.128.171 port 60277: Change of username or service not allowed: (storage,ssh-connection) -> (secret,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:01.525,syslog,AUTH,sshd,,secret,69241,185.246.128.171,64858,Invalid user secret from 185.246.128.171 port 64858 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:01.527,syslog,AUTH,sshd,,,69241,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:01.527,syslog,AUTH,sshd,,,69241,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:03.358,syslog,AUTH,sshd,,secret,69241,185.246.128.171,64858,Failed password for invalid user secret from 185.246.128.171 port 64858 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:04.455,syslog,AUTH,sshd,,,69241,,,"Disconnecting invalid user secret 185.246.128.171 port 64858: Change of username or service not allowed: (secret,ssh-connection) -> (dev,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:06.994,syslog,AUTH,sshd,,dev,69270,185.246.128.171,6317,Invalid user dev from 185.246.128.171 port 6317 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:06.996,syslog,AUTH,sshd,,,69270,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:06.996,syslog,AUTH,sshd,,,69270,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:08.512,syslog,AUTH,sshd,,dev,69270,185.246.128.171,6317,Failed password for invalid user dev from 185.246.128.171 port 6317 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:10.264,syslog,AUTH,sshd,,,69270,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:12.663,syslog,AUTH,sshd,,dev,69270,185.246.128.171,6317,Failed password for invalid user dev from 185.246.128.171 port 6317 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:14.160,syslog,AUTH,sshd,,,69270,,,"Disconnecting invalid user dev 185.246.128.171 port 6317: Change of username or service not allowed: (dev,ssh-connection) -> (demo,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:14.160,syslog,AUTH,sshd,,,69270,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:17.875,syslog,AUTH,sshd,,demo,69360,185.246.128.171,51808,Invalid user demo from 185.246.128.171 port 51808 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:17.877,syslog,AUTH,sshd,,,69360,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:17.877,syslog,AUTH,sshd,,,69360,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:19.904,syslog,AUTH,sshd,,demo,69360,185.246.128.171,51808,Failed password for invalid user demo from 185.246.128.171 port 51808 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:20.688,syslog,AUTH,sshd,,ubuntu,69399,92.118.39.95,36516,Invalid user ubuntu from 92.118.39.95 port 36516 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:20.736,syslog,AUTH,sshd,,,69399,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:20.736,syslog,AUTH,sshd,,,69399,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=92.118.39.95 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:21.286,syslog,AUTH,sshd,,,69360,,,"Disconnecting invalid user demo 185.246.128.171 port 51808: Change of username or service not allowed: (demo,ssh-connection) -> (guest,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:22.508,syslog,AUTH,sshd,,ubuntu,69399,92.118.39.95,36516,Failed password for invalid user ubuntu from 92.118.39.95 port 36516 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:22.978,syslog,AUTH,sshd,,adminftp,69418,125.31.2.160,55074,Invalid user adminftp from 125.31.2.160 port 55074 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:22.980,syslog,AUTH,sshd,,,69418,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:22.980,syslog,AUTH,sshd,,,69418,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:23.521,syslog,AUTH,sshd,,,69399,,,Connection closed by invalid user ubuntu 92.118.39.95 port 36516 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:24.950,syslog,AUTH,sshd,,guest,69420,185.246.128.171,22299,Invalid user guest from 185.246.128.171 port 22299 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:24.952,syslog,AUTH,sshd,,,69420,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:24.952,syslog,AUTH,sshd,,,69420,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:25.359,syslog,AUTH,sshd,,adminftp,69418,125.31.2.160,55074,Failed password for invalid user adminftp from 125.31.2.160 port 55074 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:26.608,syslog,AUTH,sshd,,guest,69420,185.246.128.171,22299,Failed password for invalid user guest from 185.246.128.171 port 22299 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:26.668,syslog,AUTH,sshd,,,69418,,,Disconnected from invalid user adminftp 125.31.2.160 port 55074 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:27.624,syslog,AUTH,sshd,,,69420,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:29.690,syslog,AUTH,sshd,,guest,69420,185.246.128.171,22299,Failed password for invalid user guest from 185.246.128.171 port 22299 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:34.353,syslog,AUTH,sshd,,,69420,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:36.717,syslog,AUTH,sshd,,guest,69420,185.246.128.171,22299,Failed password for invalid user guest from 185.246.128.171 port 22299 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:38.670,syslog,AUTH,sshd,,,69420,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:40.912,syslog,AUTH,sshd,,guest,69420,185.246.128.171,22299,Failed password for invalid user guest from 185.246.128.171 port 22299 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:42.816,syslog,AUTH,sshd,,,69420,,,"Disconnecting invalid user guest 185.246.128.171 port 22299: Change of username or service not allowed: (guest,ssh-connection) -> (note,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:42.816,syslog,AUTH,sshd,,,69420,,,PAM 3 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:42.816,syslog,AUTH,sshd,,,69420,,,PAM service(sshd) ignoring max retries 4 > 3 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:45.793,syslog,AUTH,sshd,,note,69579,185.246.128.171,58024,Invalid user note from 185.246.128.171 port 58024 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:45.795,syslog,AUTH,sshd,,,69579,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:45.795,syslog,AUTH,sshd,,,69579,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:48.335,syslog,AUTH,sshd,,note,69579,185.246.128.171,58024,Failed password for invalid user note from 185.246.128.171 port 58024 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:52.331,syslog,AUTH,sshd,,,69579,,,"Disconnecting invalid user note 185.246.128.171 port 58024: Change of username or service not allowed: (note,ssh-connection) -> (momoru,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:55.574,syslog,AUTH,sshd,,momoru,69699,185.246.128.171,34727,Invalid user momoru from 185.246.128.171 port 34727 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:55.576,syslog,AUTH,sshd,,,69699,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:55.576,syslog,AUTH,sshd,,,69699,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:57.152,syslog,AUTH,sshd,,momoru,69699,185.246.128.171,34727,Failed password for invalid user momoru from 185.246.128.171 port 34727 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:57.322,syslog,AUTH,sshd,,,69699,,,"Disconnecting invalid user momoru 185.246.128.171 port 34727: Change of username or service not allowed: (momoru,ssh-connection) -> (user3,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:59.445,syslog,AUTH,sshd,,user3,69737,185.246.128.171,11435,Invalid user user3 from 185.246.128.171 port 11435 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:59.448,syslog,AUTH,sshd,,,69737,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:31:59.448,syslog,AUTH,sshd,,,69737,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:01.576,syslog,AUTH,sshd,,user3,69737,185.246.128.171,11435,Failed password for invalid user user3 from 185.246.128.171 port 11435 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:02.703,syslog,AUTH,sshd,,,69737,,,"Disconnecting invalid user user3 185.246.128.171 port 11435: Change of username or service not allowed: (user3,ssh-connection) -> (auditadm,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:07.998,syslog,AUTH,sshd,,auditadm,69757,185.246.128.171,10171,Invalid user auditadm from 185.246.128.171 port 10171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:07.999,syslog,AUTH,sshd,,,69757,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:08.000,syslog,AUTH,sshd,,,69757,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:09.892,syslog,AUTH,sshd,,auditadm,69757,185.246.128.171,10171,Failed password for invalid user auditadm from 185.246.128.171 port 10171 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:10.085,syslog,AUTH,sshd,,,69757,,,"Disconnecting invalid user auditadm 185.246.128.171 port 10171: Change of username or service not allowed: (auditadm,ssh-connection) -> (vyos,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:11.044,syslog,AUTH,sshd,,vyos,69822,185.246.128.171,36316,Invalid user vyos from 185.246.128.171 port 36316 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:11.045,syslog,AUTH,sshd,,,69822,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:32:11.046,syslog,AUTH,sshd,,,69822,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
